Start Time, Tue Feb 17 17:33:07 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 337267.986639
Real Time (s), 337289.391285
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1502, 1502, 141
1503, 1503, 172
1504, 1504, 171
1505, 1505, 154
1506, 1506, 177
1507, 1507, 169
1508, 1508, 152
1509, 1509, 156
1510, 1510, 165
1511, 1511, 150
1512, 1512, 155
1513, 1513, 163
1514, 1514, 149
1515, 1515, 159
1516, 1516, 171
1517, 1517, 169
1518, 1518, 136
1519, 1519, 185
1520, 1520, 164
1521, 1521, 162
1522, 1522, 151
1523, 1523, 150
1524, 1524, 154
1525, 1525, 177
1526, 1526, 140
1527, 1527, 135
1528, 1528, 163
1529, 1529, 177
1530, 1530, 146
1531, 1531, 144
1532, 1532, 149
1533, 1533, 133
1534, 1534, 161
1535, 1535, 141
1536, 1536, 159
1537, 1537, 149
1538, 1538, 140
1539, 1539, 157
1540, 1540, 135
1541, 1541, 155
1542, 1542, 146
1543, 1543, 175
1544, 1544, 150
1545, 1545, 127
1546, 1546, 157
1547, 1547, 146
1548, 1548, 145
1549, 1549, 133
1550, 1550, 152
1551, 1551, 154
1552, 1552, 146
1553, 1553, 148
1554, 1554, 144
1555, 1555, 124
1556, 1556, 117
1557, 1557, 136
1558, 1558, 148
1559, 1559, 126
1560, 1560, 155
1561, 1561, 120
1562, 1562, 147
1563, 1563, 134
1564, 1564, 139
1565, 1565, 117
1566, 1566, 142
1567, 1567, 158
1568, 1568, 146
1569, 1569, 157
1570, 1570, 143
1571, 1571, 165
1572, 1572, 148
1573, 1573, 124
1574, 1574, 143
1575, 1575, 131
1576, 1576, 135
1577, 1577, 149
1578, 1578, 159
1579, 1579, 155
1580, 1580, 129
1581, 1581, 147
1582, 1582, 144
1583, 1583, 138
1584, 1584, 131
1585, 1585, 137
1586, 1586, 113
1587, 1587, 125
1588, 1588, 149
1589, 1589, 134
1590, 1590, 132
1591, 1591, 124
1592, 1592, 159
1593, 1593, 149
1594, 1594, 134
1595, 1595, 144
1596, 1596, 139
1597, 1597, 143
1598, 1598, 125
1599, 1599, 129
1600, 1600, 121
1601, 1601, 134
1602, 1602, 133
1603, 1603, 127
1604, 1604, 129
1605, 1605, 132
1606, 1606, 153
1607, 1607, 157
1608, 1608, 138
1609, 1609, 153
1610, 1610, 137
1611, 1611, 123
1612, 1612, 137
1613, 1613, 131
1614, 1614, 131
1615, 1615, 125
1616, 1616, 157
1617, 1617, 140
1618, 1618, 150
1619, 1619, 135
1620, 1620, 123
1621, 1621, 127
1622, 1622, 122
1623, 1623, 133
1624, 1624, 150
1625, 1625, 123
1626, 1626, 136
1627, 1627, 135
1628, 1628, 137
1629, 1629, 140
1630, 1630, 118
1631, 1631, 116
1632, 1632, 128
1633, 1633, 113
1634, 1634, 136
1635, 1635, 111
1636, 1636, 117
1637, 1637, 128
1638, 1638, 118
1639, 1639, 134
1640, 1640, 118
1641, 1641, 142
1642, 1642, 125
1643, 1643, 125
1644, 1644, 147
1645, 1645, 138
1646, 1646, 114
1647, 1647, 132
1648, 1648, 156
1649, 1649, 135
1650, 1650, 130
1651, 1651, 116
1652, 1652, 125
1653, 1653, 137
1654, 1654, 101
1655, 1655, 128
1656, 1656, 140
1657, 1657, 139
1658, 1658, 106
1659, 1659, 121
1660, 1660, 103
1661, 1661, 107
1662, 1662, 123
1663, 1663, 124
1664, 1664, 133
1665, 1665, 108
1666, 1666, 106
1667, 1667, 134
1668, 1668, 92
1669, 1669, 113
1670, 1670, 133
1671, 1671, 113
1672, 1672, 97
1673, 1673, 109
1674, 1674, 99
1675, 1675, 97
1676, 1676, 113
1677, 1677, 100
1678, 1678, 108
1679, 1679, 112
1680, 1680, 104
1681, 1681, 106
1682, 1682, 104
1683, 1683, 107
1684, 1684, 116
1685, 1685, 114
1686, 1686, 109
1687, 1687, 100
1688, 1688, 97
1689, 1689, 114
1690, 1690, 108
1691, 1691, 115
1692, 1692, 88
1693, 1693, 109
1694, 1694, 112
1695, 1695, 109
1696, 1696, 126
1697, 1697, 101
1698, 1698, 106
1699, 1699, 116
1700, 1700, 97
1701, 1701, 96
1702, 1702, 113
1703, 1703, 115
1704, 1704, 106
1705, 1705, 100
1706, 1706, 103
1707, 1707, 92
1708, 1708, 111
1709, 1709, 97
1710, 1710, 112
1711, 1711, 103
1712, 1712, 128
1713, 1713, 90
1714, 1714, 99
1715, 1715, 108
1716, 1716, 107
1717, 1717, 95
1718, 1718, 92
1719, 1719, 99
1720, 1720, 116
1721, 1721, 106
1722, 1722, 116
1723, 1723, 111
1724, 1724, 93
1725, 1725, 125
1726, 1726, 98
1727, 1727, 106
1728, 1728, 86
1729, 1729, 102
1730, 1730, 98
1731, 1731, 90
1732, 1732, 100
1733, 1733, 89
1734, 1734, 131
1735, 1735, 101
1736, 1736, 105
1737, 1737, 107
1738, 1738, 101
1739, 1739, 85
1740, 1740, 102
1741, 1741, 106
1742, 1742, 117
1743, 1743, 112
1744, 1744, 107
1745, 1745, 102
1746, 1746, 113
1747, 1747, 99
1748, 1748, 119
1749, 1749, 92
1750, 1750, 85
1751, 1751, 85
1752, 1752, 106
1753, 1753, 102
1754, 1754, 108
1755, 1755, 103
1756, 1756, 120
1757, 1757, 94
1758, 1758, 89
1759, 1759, 94
1760, 1760, 101
1761, 1761, 94
1762, 1762, 107
1763, 1763, 105
1764, 1764, 81
1765, 1765, 97
1766, 1766, 90
1767, 1767, 114
1768, 1768, 88
1769, 1769, 99
1770, 1770, 95
1771, 1771, 106
1772, 1772, 111
1773, 1773, 122
1774, 1774, 98
1775, 1775, 84
1776, 1776, 90
1777, 1777, 102
1778, 1778, 96
1779, 1779, 100
1780, 1780, 116
1781, 1781, 93
1782, 1782, 114
1783, 1783, 115
1784, 1784, 109
1785, 1785, 107
1786, 1786, 97
1787, 1787, 99
1788, 1788, 114
1789, 1789, 113
1790, 1790, 98
1791, 1791, 120
1792, 1792, 126
1793, 1793, 120
1794, 1794, 111
1795, 1795, 96
1796, 1796, 109
1797, 1797, 103
1798, 1798, 107
1799, 1799, 102
1800, 1800, 97
1801, 1801, 123
1802, 1802, 113
1803, 1803, 121
1804, 1804, 103
1805, 1805, 115
1806, 1806, 117
1807, 1807, 108
1808, 1808, 112
1809, 1809, 102
1810, 1810, 123
1811, 1811, 107
1812, 1812, 117
1813, 1813, 117
1814, 1814, 129
1815, 1815, 101
1816, 1816, 97
1817, 1817, 121
1818, 1818, 108
1819, 1819, 135
1820, 1820, 114
1821, 1821, 90
1822, 1822, 122
1823, 1823, 111
1824, 1824, 119
1825, 1825, 109
1826, 1826, 124
1827, 1827, 132
1828, 1828, 102
1829, 1829, 131
1830, 1830, 127
1831, 1831, 115
1832, 1832, 124
1833, 1833, 122
1834, 1834, 132
1835, 1835, 126
1836, 1836, 133
1837, 1837, 109
1838, 1838, 119
1839, 1839, 128
1840, 1840, 122
1841, 1841, 144
1842, 1842, 141
1843, 1843, 130
1844, 1844, 115
1845, 1845, 133
1846, 1846, 148
1847, 1847, 145
1848, 1848, 142
1849, 1849, 149
1850, 1850, 121
1851, 1851, 139
1852, 1852, 164
1853, 1853, 136
1854, 1854, 131
1855, 1855, 150
1856, 1856, 145
1857, 1857, 149
1858, 1858, 132
1859, 1859, 154
1860, 1860, 146
1861, 1861, 136
1862, 1862, 152
1863, 1863, 147
1864, 1864, 171
1865, 1865, 145
1866, 1866, 169
1867, 1867, 162
1868, 1868, 140
1869, 1869, 155
1870, 1870, 146
1871, 1871, 159
1872, 1872, 169
1873, 1873, 159
1874, 1874, 146
1875, 1875, 161
1876, 1876, 165
1877, 1877, 164
1878, 1878, 161
1879, 1879, 150
1880, 1880, 172
1881, 1881, 150
1882, 1882, 157
1883, 1883, 186
1884, 1884, 195
1885, 1885, 162
1886, 1886, 173
1887, 1887, 161
1888, 1888, 166
1889, 1889, 181
1890, 1890, 189
1891, 1891, 169
1892, 1892, 167
1893, 1893, 185
1894, 1894, 162
1895, 1895, 143
1896, 1896, 163
1897, 1897, 178
1898, 1898, 164
1899, 1899, 134
1900, 1900, 140
1901, 1901, 161
1902, 1902, 156
1903, 1903, 171
1904, 1904, 167
1905, 1905, 168
1906, 1906, 184
1907, 1907, 161
1908, 1908, 171
1909, 1909, 160
1910, 1910, 173
1911, 1911, 148
1912, 1912, 156
1913, 1913, 168
1914, 1914, 172
1915, 1915, 161
1916, 1916, 140
1917, 1917, 178
1918, 1918, 157
1919, 1919, 153
1920, 1920, 162
1921, 1921, 154
1922, 1922, 153
1923, 1923, 145
1924, 1924, 170
1925, 1925, 140
1926, 1926, 149
1927, 1927, 135
1928, 1928, 182
1929, 1929, 160
1930, 1930, 154
1931, 1931, 138
1932, 1932, 147
1933, 1933, 154
1934, 1934, 125
1935, 1935, 132
1936, 1936, 145
1937, 1937, 130
1938, 1938, 127
1939, 1939, 134
1940, 1940, 117
1941, 1941, 128
1942, 1942, 121
1943, 1943, 135
1944, 1944, 117
1945, 1945, 139
1946, 1946, 125
1947, 1947, 128
1948, 1948, 138
1949, 1949, 121
1950, 1950, 129
1951, 1951, 107
1952, 1952, 111
1953, 1953, 107
1954, 1954, 112
1955, 1955, 108
1956, 1956, 101
1957, 1957, 107
1958, 1958, 112
1959, 1959, 115
1960, 1960, 105
1961, 1961, 114
1962, 1962, 132
1963, 1963, 106
1964, 1964, 104
1965, 1965, 90
1966, 1966, 107
1967, 1967, 110
1968, 1968, 90
1969, 1969, 86
1970, 1970, 88
1971, 1971, 82
1972, 1972, 90
1973, 1973, 84
1974, 1974, 101
1975, 1975, 92
1976, 1976, 95
1977, 1977, 77
1978, 1978, 96
1979, 1979, 81
1980, 1980, 85
1981, 1981, 76
1982, 1982, 88
1983, 1983, 83
1984, 1984, 75
1985, 1985, 101
1986, 1986, 93
1987, 1987, 99
1988, 1988, 86
1989, 1989, 95
1990, 1990, 100
1991, 1991, 91
1992, 1992, 88
1993, 1993, 75
1994, 1994, 69
1995, 1995, 66
1996, 1996, 74
1997, 1997, 74
1998, 1998, 72
1999, 1999, 89
2000, 2000, 83
2001, 2001, 82
2002, 2002, 82
2003, 2003, 74
2004, 2004, 93
2005, 2005, 82
2006, 2006, 71
2007, 2007, 78
2008, 2008, 85
2009, 2009, 78
2010, 2010, 77
2011, 2011, 65
2012, 2012, 82
2013, 2013, 57
2014, 2014, 80
2015, 2015, 75
2016, 2016, 71
2017, 2017, 81
2018, 2018, 66
2019, 2019, 71
2020, 2020, 64
2021, 2021, 75
2022, 2022, 84
2023, 2023, 83
2024, 2024, 86
2025, 2025, 59
2026, 2026, 71
2027, 2027, 72
2028, 2028, 73
2029, 2029, 82
2030, 2030, 72
2031, 2031, 82
2032, 2032, 82
2033, 2033, 90
2034, 2034, 71
2035, 2035, 66
2036, 2036, 73
2037, 2037, 60
2038, 2038, 71
2039, 2039, 59
2040, 2040, 83
2041, 2041, 64
2042, 2042, 65
2043, 2043, 66
2044, 2044, 76
2045, 2045, 78
2046, 2046, 83
2047, 2047, 65
2048, 2048, 70
