Start Time, Mon Mar 2 16:45:32 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 83892.401087
Real Time (s), 83902.374431
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
945, 945, 479
946, 946, 438
947, 947, 456
948, 948, 495
949, 949, 429
950, 950, 443
951, 951, 453
952, 952, 490
953, 953, 486
954, 954, 477
955, 955, 441
956, 956, 451
957, 957, 489
958, 958, 474
959, 959, 457
960, 960, 530
961, 961, 470
962, 962, 445
963, 963, 449
964, 964, 450
965, 965, 426
966, 966, 504
967, 967, 457
968, 968, 477
969, 969, 470
970, 970, 467
971, 971, 473
972, 972, 469
973, 973, 433
974, 974, 483
975, 975, 469
976, 976, 423
977, 977, 496
978, 978, 463
979, 979, 463
980, 980, 483
981, 981, 443
982, 982, 435
983, 983, 487
984, 984, 428
985, 985, 463
986, 986, 449
987, 987, 462
988, 988, 464
989, 989, 443
990, 990, 442
991, 991, 509
992, 992, 480
993, 993, 460
994, 994, 459
995, 995, 444
996, 996, 445
997, 997, 436
998, 998, 424
999, 999, 446
1000, 1000, 456
1001, 1001, 421
1002, 1002, 445
1003, 1003, 459
1004, 1004, 478
1005, 1005, 437
1006, 1006, 430
1007, 1007, 473
1008, 1008, 420
1009, 1009, 431
1010, 1010, 462
1011, 1011, 399
1012, 1012, 461
1013, 1013, 432
1014, 1014, 436
1015, 1015, 477
1016, 1016, 434
1017, 1017, 475
1018, 1018, 442
1019, 1019, 449
1020, 1020, 485
1021, 1021, 472
1022, 1022, 450
1023, 1023, 448
1024, 1024, 441
1025, 1025, 476
1026, 1026, 439
1027, 1027, 485
1028, 1028, 475
1029, 1029, 456
1030, 1030, 457
1031, 1031, 447
1032, 1032, 422
1033, 1033, 485
1034, 1034, 456
1035, 1035, 469
1036, 1036, 451
1037, 1037, 441
1038, 1038, 424
1039, 1039, 430
1040, 1040, 467
1041, 1041, 438
1042, 1042, 470
1043, 1043, 439
1044, 1044, 463
1045, 1045, 432
1046, 1046, 461
1047, 1047, 464
1048, 1048, 462
1049, 1049, 455
